sentID,originalAns,trueLabel,passage,Qwen3:8b|EMO01__pred,Qwen3:8b|EMO01 + Few_shot01__pred,Qwen3:8b|EMO01 + Few_shot02__pred,Qwen3:8b|EMO01 + Role01__pred,Qwen3:8b|EMO01 + Role01 + Few_shot01__pred,Qwen3:8b|EMO01 + Role01 + Few_shot02__pred,Qwen3:8b|EMO01 + Role02__pred,Qwen3:8b|EMO01 + Role02 + Few_shot01__pred,Qwen3:8b|EMO01 + Role02 + Few_shot02__pred,Qwen3:8b|EMO02__pred,Qwen3:8b|EMO02 + Few_shot01__pred,Qwen3:8b|EMO02 + Few_shot02__pred,Qwen3:8b|EMO02 + Role01__pred,Qwen3:8b|EMO02 + Role01 + Few_shot01__pred,Qwen3:8b|EMO02 + Role01 + Few_shot02__pred,Qwen3:8b|EMO02 + Role02__pred,Qwen3:8b|EMO02 + Role02 + Few_shot01__pred,Qwen3:8b|EMO02 + Role02 + Few_shot02__pred,Qwen3:8b|Few_shot01__pred,Qwen3:8b|Few_shot02__pred,Qwen3:8b|Role01__pred,Qwen3:8b|Role01 + Few_shot01__pred,Qwen3:8b|Role01 + Few_shot02__pred,Qwen3:8b|Role02__pred,Qwen3:8b|Role02 + Few_shot01__pred,Qwen3:8b|Role02 + Few_shot02__pred,llama3.1:8b|EMO01__pred,llama3.1:8b|EMO01 + Few_shot01__pred,llama3.1:8b|EMO01 + Few_shot02__pred,llama3.1:8b|EMO01 + Role01__pred,llama3.1:8b|EMO01 + Role01 + Few_shot01__pred,llama3.1:8b|EMO01 + Role01 + Few_shot02__pred,llama3.1:8b|EMO01 + Role02__pred,llama3.1:8b|EMO01 + Role02 + Few_shot01__pred,llama3.1:8b|EMO01 + Role02 + Few_shot02__pred,llama3.1:8b|EMO02__pred,llama3.1:8b|EMO02 + Few_shot01__pred,llama3.1:8b|EMO02 + Few_shot02__pred,llama3.1:8b|EMO02 + Role01__pred,llama3.1:8b|EMO02 + Role01 + Few_shot01__pred,llama3.1:8b|EMO02 + Role01 + Few_shot02__pred,llama3.1:8b|EMO02 + Role02__pred,llama3.1:8b|EMO02 + Role02 + Few_shot01__pred,llama3.1:8b|EMO02 + Role02 + Few_shot02__pred,llama3.1:8b|Few_shot01__pred,llama3.1:8b|Few_shot02__pred,llama3.1:8b|Role01__pred,llama3.1:8b|Role01 + Few_shot01__pred,llama3.1:8b|Role01 + Few_shot02__pred,llama3.1:8b|Role02__pred,llama3.1:8b|Role02 + Few_shot01__pred,llama3.1:8b|Role02 + Few_shot02__pred
HPRD50.d25.s0_216,no,0, PROTEIN1 orphan receptor functions as negative modulator for PROTEIN in prostate cancer cells PROTEIN2 ,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
HPRD50.d25.s1_217,no,0,BACKGROUND: Both PROTEIN1 (AR) and orphan receptor PROTEIN2 ( PROTEIN belong to the steroid nuclear receptor superfamily and are expressed in prostate cancer tissue and cell lines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPRD50.d25.s1_218,no,0,BACKGROUND: Both PROTEIN1 (AR) and orphan receptor PROTEIN ( PROTEIN2 belong to the steroid nuclear receptor superfamily and are expressed in prostate cancer tissue and cell lines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPRD50.d25.s1_219,no,0,BACKGROUND: Both PROTEIN (AR) and orphan receptor PROTEIN1 ( PROTEIN2 belong to the steroid nuclear receptor superfamily and are expressed in prostate cancer tissue and cell lines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPRD50.d25.s2_220,no,0,The interaction between AR and PROTEIN1 was assessed by PROTEIN ( PROTEIN2 pull-down assay and mammalian two-hybrid system assay,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1
HPRD50.d25.s2_221,no,0,The interaction between AR and PROTEIN1 was assessed by PROTEIN2 ( PROTEIN pull-down assay and mammalian two-hybrid system assay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1
HPRD50.d25.s2_222,no,0,The interaction between AR and PROTEIN was assessed by PROTEIN1 ( PROTEIN2 pull-down assay and mammalian two-hybrid system assay,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1
HPRD50.d26.s0_223,yes,1,The protein PROTEIN1 functions in a multi-subunit E3 ubiquitin ligase that targets the hypoxia-inducible transcription factor PROTEIN2 for proteasomal degradation during normoxia,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s1_224,yes,1,"We establish that PROTEIN1 binds to PROTEIN ( PROTEIN2 , a component of the 19S regulatory complex of the proteasome",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s1_225,no,0,"We establish that PROTEIN binds to PROTEIN1 ( PROTEIN2 , a component of the 19S regulatory complex of the proteasome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s1_226,yes,1,"We establish that PROTEIN1 binds to PROTEIN2 ( PROTEIN , a component of the 19S regulatory complex of the proteasome",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s2_227,yes,1, PROTEIN1 associates with the beta-domain of PROTEIN2 and complexes with PROTEIN and PROTEIN in vivo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s2_228,yes,1, PROTEIN1 associates with the beta-domain of PROTEIN and complexes with PROTEIN2 and PROTEIN in vivo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s2_229,yes,1, PROTEIN1 associates with the beta-domain of PROTEIN and complexes with PROTEIN and PROTEIN2 in vivo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s2_230,no,0, PROTEIN associates with the beta-domain of PROTEIN1 and complexes with PROTEIN2 and PROTEIN in vivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
HPRD50.d26.s2_231,no,0, PROTEIN associates with the beta-domain of PROTEIN1 and complexes with PROTEIN and PROTEIN2 in vivo,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s2_232,no,0, PROTEIN associates with the beta-domain of PROTEIN and complexes with PROTEIN1 and PROTEIN2 in vivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s3_233,yes,1,Overexpression of PROTEIN1 promotes degradation of PROTEIN2 in a pVHL-dependent manner that requires the ATPase domain of PROTEIN ,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1
HPRD50.d26.s3_234,yes,1,Overexpression of PROTEIN promotes degradation of PROTEIN1 in a pVHL-dependent manner that requires the ATPase domain of PROTEIN2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
HPRD50.d26.s3_235,no,0,Overexpression of PROTEIN1 promotes degradation of PROTEIN in a pVHL-dependent manner that requires the ATPase domain of PROTEIN2 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s4_236,yes,1,Blockade of PROTEIN1 expression by small interfering RNA (siRNA) causes prolonged degradation kinetics of PROTEIN2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1
HPRD50.d26.s5_237,no,0,Several distinct mutations in exon 2 of PROTEIN1 disrupt binding of PROTEIN2 to PROTEIN ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
HPRD50.d26.s5_238,yes,1,Several distinct mutations in exon 2 of PROTEIN1 disrupt binding of PROTEIN to PROTEIN2 ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
HPRD50.d26.s5_239,yes,1,Several distinct mutations in exon 2 of PROTEIN disrupt binding of PROTEIN1 to PROTEIN2 ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
HPRD50.d26.s6_240,no,0,A PROTEIN mutant containing a P154L substitution coimmunoprecipitates with PROTEIN but not PROTEIN1 and does not promote degradation of PROTEIN2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPRD50.d26.s6_241,no,0,A PROTEIN1 mutant containing a P154L substitution coimmunoprecipitates with PROTEIN but not PROTEIN and does not promote degradation of PROTEIN2 ,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
HPRD50.d26.s6_242,no,0,A PROTEIN mutant containing a P154L substitution coimmunoprecipitates with PROTEIN1 but not PROTEIN and does not promote degradation of PROTEIN2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s6_243,no,0,A PROTEIN1 mutant containing a P154L substitution coimmunoprecipitates with PROTEIN but not PROTEIN2 and does not promote degradation of PROTEIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
HPRD50.d26.s6_244,no,0,A PROTEIN mutant containing a P154L substitution coimmunoprecipitates with PROTEIN1 but not PROTEIN2 and does not promote degradation of PROTEIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s6_245,yes,1,A PROTEIN1 mutant containing a P154L substitution coimmunoprecipitates with PROTEIN2 but not PROTEIN and does not promote degradation of PROTEIN ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s7_246,no,0,"Thus, the ability of PROTEIN to degrade PROTEIN1 depends in part on its interaction with PROTEIN and suggests a new mechanism for PROTEIN2 stabilization in some PROTEIN deficient tumors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
HPRD50.d26.s7_247,no,0,"Thus, the ability of PROTEIN to degrade PROTEIN1 depends in part on its interaction with PROTEIN and suggests a new mechanism for PROTEIN stabilization in some PROTEIN2 deficient tumors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
HPRD50.d26.s7_248,yes,1,"Thus, the ability of PROTEIN1 to degrade PROTEIN2 depends in part on its interaction with PROTEIN and suggests a new mechanism for PROTEIN stabilization in some PROTEIN deficient tumors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s7_249,no,0,"Thus, the ability of PROTEIN to degrade PROTEIN1 depends in part on its interaction with PROTEIN2 and suggests a new mechanism for PROTEIN stabilization in some PROTEIN deficient tumors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
HPRD50.d26.s7_250,yes,1,"Thus, the ability of PROTEIN to degrade PROTEIN depends in part on its interaction with PROTEIN and suggests a new mechanism for PROTEIN1 stabilization in some PROTEIN2 deficient tumors",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s7_251,no,0,"Thus, the ability of PROTEIN1 to degrade PROTEIN depends in part on its interaction with PROTEIN and suggests a new mechanism for PROTEIN2 stabilization in some PROTEIN deficient tumors",0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s7_252,no,0,"Thus, the ability of PROTEIN to degrade PROTEIN depends in part on its interaction with PROTEIN1 and suggests a new mechanism for PROTEIN2 stabilization in some PROTEIN deficient tumors",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s7_253,no,0,"Thus, the ability of PROTEIN1 to degrade PROTEIN depends in part on its interaction with PROTEIN and suggests a new mechanism for PROTEIN stabilization in some PROTEIN2 deficient tumors",1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s7_254,no,0,"Thus, the ability of PROTEIN to degrade PROTEIN depends in part on its interaction with PROTEIN1 and suggests a new mechanism for PROTEIN stabilization in some PROTEIN2 deficient tumors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d26.s7_255,yes,1,"Thus, the ability of PROTEIN1 to degrade PROTEIN depends in part on its interaction with PROTEIN2 and suggests a new mechanism for PROTEIN stabilization in some PROTEIN deficient tumors",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d27.s0_256,yes,1, PROTEIN1 PROTEIN memA interacts with PROTEIN2 PROTEIN and SRrp130 in corneal epithelial cells,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d27.s0_257,yes,1, PROTEIN1 PROTEIN memA interacts with PROTEIN PROTEIN2 and SRrp130 in corneal epithelial cells,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d27.s0_258,no,0, PROTEIN1 PROTEIN2 memA interacts with PROTEIN PROTEIN and SRrp130 in corneal epithelial cells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
HPRD50.d27.s0_259,no,0, PROTEIN PROTEIN memA interacts with PROTEIN1 PROTEIN2 and SRrp130 in corneal epithelial cells,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d27.s0_260,yes,1, PROTEIN PROTEIN1 memA interacts with PROTEIN2 PROTEIN and SRrp130 in corneal epithelial cells,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d27.s0_261,yes,1, PROTEIN PROTEIN1 memA interacts with PROTEIN PROTEIN2 and SRrp130 in corneal epithelial cells,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d27.s1_262,no,0,"Three SR-rich proteins were identified that interact with the C-terminus of Pnn: PROTEIN1 and PROTEIN2 known components of spliceosome machinery, and a novel 130-kDa nuclear protein, SRrp130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d29.s0_263,yes,1,Modification of de novo DNA methyltransferase 3a ( PROTEIN1 by PROTEIN2 modulates its interaction with histone deacetylases (HDACs) and its capacity to repress transcription,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d29.s1_264,yes,1,"Here we show that PROTEIN1 interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme PROTEIN2 and the E3 sumo ligases PROTEIN and PROTEIN all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, PROTEIN to its target proteins",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d29.s1_265,no,0,"Here we show that PROTEIN interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme PROTEIN1 and the E3 sumo ligases PROTEIN2 and PROTEIN all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, PROTEIN to its target proteins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d29.s1_266,no,0,"Here we show that PROTEIN interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme PROTEIN1 and the E3 sumo ligases PROTEIN and PROTEIN2 all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, PROTEIN to its target proteins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d29.s1_267,yes,1,"Here we show that PROTEIN interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme PROTEIN1 and the E3 sumo ligases PROTEIN and PROTEIN all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, PROTEIN2 to its target proteins",1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
HPRD50.d29.s1_268,yes,1,"Here we show that PROTEIN1 interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme PROTEIN and the E3 sumo ligases PROTEIN2 and PROTEIN all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, PROTEIN to its target proteins",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
HPRD50.d29.s1_269,yes,1,"Here we show that PROTEIN1 interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme PROTEIN and the E3 sumo ligases PROTEIN and PROTEIN2 all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, PROTEIN to its target proteins",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
HPRD50.d29.s1_270,no,0,"Here we show that PROTEIN1 interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme PROTEIN and the E3 sumo ligases PROTEIN and PROTEIN all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, PROTEIN2 to its target proteins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
HPRD50.d29.s1_271,no,0,"Here we show that PROTEIN interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme PROTEIN and the E3 sumo ligases PROTEIN1 and PROTEIN2 all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, PROTEIN to its target proteins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d29.s1_272,yes,1,"Here we show that PROTEIN interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme PROTEIN and the E3 sumo ligases PROTEIN1 and PROTEIN all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, PROTEIN2 to its target proteins",0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d29.s1_273,yes,1,"Here we show that PROTEIN interacts with multiple components of the sumoylation machinery, namely the E2 sumo conjugating enzyme PROTEIN and the E3 sumo ligases PROTEIN and PROTEIN1 all of which are involved in conjugating the small ubiquitin-like modifier polypeptide, PROTEIN2 to its target proteins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
HPRD50.d29.s2_274,no,0, PROTEIN1 is modified by PROTEIN in vivo and in vitro and the region of PROTEIN2 responsible for interaction maps to the N-terminal regulatory domain,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
HPRD50.d29.s2_275,yes,1, PROTEIN1 is modified by PROTEIN2 in vivo and in vitro and the region of PROTEIN responsible for interaction maps to the N-terminal regulatory domain,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HPRD50.d29.s2_276,no,0, PROTEIN is modified by PROTEIN1 in vivo and in vitro and the region of PROTEIN2 responsible for interaction maps to the N-terminal regulatory domain,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
HPRD50.d29.s3_277,yes,1,"Functionally, sumoylation of PROTEIN1 disrupts its ability to interact with histone deacetylases ( PROTEIN2 2), but not with another interaction partner, PROTEIN ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
HPRD50.d29.s3_278,no,0,"Functionally, sumoylation of PROTEIN disrupts its ability to interact with histone deacetylases ( PROTEIN1 2), but not with another interaction partner, PROTEIN2 ",0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
HPRD50.d29.s3_279,no,0,"Functionally, sumoylation of PROTEIN1 disrupts its ability to interact with histone deacetylases ( PROTEIN 2), but not with another interaction partner, PROTEIN2 ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1
HPRD50.d3.s0_17,yes,1, PROTEIN1 activates PROTEIN2 which inhibits apoptosis in human prostate cancer cell lines,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
